Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Cyprus pound   (CYP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Estonian kroon   (EEK)                     ,Euro   (EUR)                     ,Indian rupee   (INR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Malaysian ringgit   (MYR)                     ,Maltese lira   (MTL)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,Slovenian tolar   (SIT)                     ,South African rand   (ZAR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
26-Apr-2016,0.00650053,0.54755,0.0661889,0.200243,0.524428,0.56301,0.00106257,0.109385,,0.0296576,0.107714,,0.801581,0.0106421,0.188727,0.00639976,0.00061771,2.35276,0.180386,,0.0202382,0.0407452,0.488534,0.0868659,1.84702,0.216453,0.0151823,0.182402,0.195105,0.0106865,0.189382,0.524428,,,0.0872587,0.728316,0.0201894,0.106921,0.193378,1.03438,0.710181,0.0222495
27-Apr-2016,0.00649358,0.541264,0.0661324,0.201047,0.525417,0.561595,0.00106146,0.10932,,0.0296695,0.10776,,0.802033,0.0106629,0.188316,0.00638222,0.000617183,2.35153,0.180485,,0.0202189,0.0407818,0.488117,0.087165,1.84545,0.215873,0.0151476,0.182913,0.194938,0.0108894,0.18922,0.525417,,,0.0875435,0.729565,0.0201871,0.106827,0.193213,1.03655,0.709575,0.0221902
28-Apr-2016,0.0064732,0.538749,0.066079,0.200483,0.52449,0.564002,0.00105833,0.109144,,0.0297125,0.107958,,0.80356,0.0106542,0.188111,0.00633152,0.000617405,2.34694,0.180619,,0.0201687,0.0411029,0.488518,0.0869092,1.84001,0.215894,0.0151214,0.182836,0.194364,0.0108654,0.188662,0.52449,,0.0491846,0.0878698,0.731552,0.0201568,0.106438,0.192644,1.02953,0.707484,0.0222332
29-Apr-2016,0.00646533,0.5401,0.0663219,0.201667,0.524769,0.562238,0.00106354,0.108804,,0.0297526,0.108079,,0.804541,0.010607,0.187597,0.00631423,0.000616795,2.34053,0.180702,,0.0201668,0.0410761,0.492828,0.0873078,1.83499,0.215699,0.0150846,0.182134,0.193833,0.0108358,0.188147,0.524769,,0.0497992,0.0877629,0.733193,0.0201932,0.106442,0.192118,1.03109,0.705552,0.0223857
2-May-2016,0.00645108,0.534438,0.0662515,0.203629,,0.559899,0.00106555,,,0.029853,0.108509,,0.807453,0.0105897,0.18755,0.00660302,0.00061731,2.33603,,,0.0201023,0.0407804,0.492355,0.0874528,1.82721,0.213674,0.0149841,0.183941,0.193011,0.0109206,0.18735,,,,0.0876044,0.732903,,0.10597,0.191303,,0.702561,0.0223746
3-May-2016,0.00644095,0.530547,0.0655913,0.200304,0.522762,0.55239,0.00106035,0.108264,,0.0299689,0.108931,,0.810712,0.0105744,0.187019,,0.000614272,2.33199,0.178652,,0.0200747,0.0399901,0.493827,0.087089,1.82253,0.210946,0.0149101,,0.192517,,0.18687,0.522762,,0.0483317,0.0884778,0.739591,0.0201033,,0.190813,1.02816,0.700762,0.0221354
4-May-2016,0.0064565,0.528268,0.0650035,0.198138,0.52002,0.546618,,0.10842,,0.0300236,0.108899,,0.810255,0.0105842,0.186461,,0.00061935,2.3413,0.177106,,0.0200954,,0.485378,0.0867415,1.83163,,0.0149984,0.183881,0.193479,0.0106429,0.187803,0.52002,,0.0476037,0.0875176,0.736292,0.0200605,0.106354,0.191767,1.01977,0.704263,
5-May-2016,0.00645585,0.529427,,0.199458,0.520462,0.549213,0.00105302,0.108529,,0.0298757,,,0.807482,0.0106134,0.186697,,,,0.176343,,0.0201324,,0.486367,,,0.212685,0.0149994,0.183471,0.193929,0.0107131,0.188241,0.520462,,0.0477284,,0.732037,,0.10646,,1.02081,0.705903,0.0223196
6-May-2016,0.00645731,0.521664,0.0645554,0.199922,0.518691,0.546028,0.00105707,0.108472,,0.0298268,,,0.806201,0.0105961,0.186252,0.00657156,,,0.175963,,0.0201297,0.0393698,0.483707,0.0862129,1.83491,0.212956,0.0149459,0.182155,0.193825,0.0106586,0.188139,0.518691,,0.0473793,0.0870232,0.728319,,0.106425,0.19211,1.02336,0.705523,0.0223663
9-May-2016,0.00646309,0.521231,0.0643496,0.200005,0.518848,0.544203,0.00106035,0.108662,,0.0298157,0.108314,,0.805784,0.0106436,0.187123,0.00657497,0.000613037,2.34852,0.176762,,0.0201854,0.0390613,0.484248,0.0863374,1.83911,0.211972,0.0149802,0.182581,0.194269,,0.18857,0.518848,,0.0467625,0.0868379,0.729384,0.0201326,0.106303,0.192549,1.02139,0.707138,0.0223495
10-May-2016,0.00647077,0.519132,0.0643957,0.200233,0.516682,0.546665,0.00105582,0.108696,,0.0298133,0.108317,,0.805831,0.0106175,0.187215,0.00653225,0.000608245,2.35044,0.174531,,0.0202167,0.0393121,0.477831,0.0861671,1.84245,0.212676,0.014994,0.182334,0.194622,0.0106807,0.188913,0.516682,,0.0465179,0.0869989,0.727408,0.0201017,0.106841,0.192899,1.02176,0.708423,0.0225032
11-May-2016,0.00647014,0.520954,0.0645974,0.203512,0.516181,0.551207,0.00104479,0.108623,,0.0298775,0.108483,,0.80722,0.0106083,0.187574,0.00650123,0.000602665,2.34748,0.174505,,0.0201893,0.0394059,0.481615,0.0863567,1.84013,0.212663,0.0150795,0.182095,0.194376,0.0106808,0.188674,0.516181,,0.046799,0.0868923,0.726267,0.0200831,0.106392,0.192656,1.02054,0.707529,0.022568
12-May-2016,0.00646621,0.519122,0.0648283,0.204317,0.517614,0.550422,0.00104308,0.108715,,0.0298257,0.108329,,0.806037,0.010627,,0.00653011,0.000605884,2.34932,0.175769,,0.0201882,0.0393371,0.482815,0.0873087,1.84066,0.212724,0.015175,0.182354,0.194432,0.0108948,0.188729,0.517614,,0.0471847,0.0867905,0.729095,0.0200741,0.106328,0.192712,1.02225,0.707733,0.0225436
13-May-2016,0.00646144,0.517375,0.0644238,0.203244,0.515555,0.547707,0.00103836,0.108715,,0.0297662,0.108104,,0.80427,0.010616,0.187993,0.00651409,0.000608825,2.35264,0.175973,,0.0202317,0.0390353,0.482009,0.0867812,1.84326,0.212641,0.0152141,0.182781,0.194707,0.0109152,,0.515555,,0.0467567,0.0861996,0.728849,0.0200264,0.106394,0.192984,1.02143,0.708733,0.0224496
16-May-2016,0.00646877,0.516426,0.0634979,0.202504,0.51726,0.550535,0.00102921,0.108757,,0.0297361,,,0.803408,0.0106174,0.186116,0.0065209,0.000606699,2.35276,0.175808,,0.0202243,0.039026,0.478824,,1.84519,0.213247,0.0152013,0.183683,0.19491,0.0109336,0.189193,0.51726,,0.0451219,0.0861797,0.726548,0.0200399,0.10686,0.193186,1.01817,0.709474,
17-May-2016,0.00646168,0.521122,0.0635446,0.202462,0.518878,0.55041,0.00102409,0.108772,,0.0297073,0.107906,,0.802676,0.010629,0.185752,0.00650526,0.000601733,2.35186,0.176682,,0.0201942,0.0387084,0.482754,,1.84448,0.213873,0.0152454,0.18417,0.194836,0.010993,0.189121,0.518878,,0.04529,0.0861059,0.724712,0.0200515,0.106949,0.193112,1.02657,0.709203,0.0224865
18-May-2016,0.0064561,0.516915,0.063061,0.202719,0.516733,0.549308,0.00102508,0.108708,,0.029645,0.107697,,0.800974,0.010613,0.185175,0.00648298,0.000605255,2.35421,0.175997,,0.020214,0.0386451,0.481976,0.0863263,1.84693,0.214028,0.0153098,0.182065,0.195095,0.0109146,0.189372,0.516733,,0.0447676,0.0856764,0.721987,0.0199474,0.10715,0.193369,1.02843,0.710146,0.0225694
19-May-2016,0.00644167,0.511442,0.0630681,0.201071,0.515088,0.542107,0.00102851,0.108701,,0.0294629,0.107057,,0.796137,0.0105759,0.184299,0.00645977,0.000602106,2.35517,0.174271,,0.0202084,0.0383375,0.479232,0.0850633,1.84922,0.213138,0.0152594,0.181565,0.195337,0.0107388,0.189607,0.515088,,0.0448049,0.0851438,0.718645,0.0199128,0.107292,0.193608,1.04066,0.711027,0.0224994
20-May-2016,0.00645153,0.514927,0.0634501,0.197606,0.51549,0.541507,0.00102061,0.108694,,0.0295364,0.107306,,0.798034,0.0105526,0.183757,0.00646658,0.00059735,2.35616,0.174365,,0.0201962,0.0386955,0.481353,0.0854833,1.85,0.213419,0.0151814,0.180732,0.195419,0.0107163,0.189686,0.51549,,0.0451971,0.0853613,0.717639,,0.107164,0.193689,1.03704,0.711324,0.0227217
23-May-2016,0.00644894,0.51537,0.0634783,0.200954,0.51643,,0.0010281,0.108644,,0.0295213,0.107314,,0.798104,0.0105664,0.18346,0.00648124,0.000598822,2.3572,0.174936,,0.0201627,0.038583,0.482492,0.0852151,1.85082,0.212938,0.0152151,0.180103,0.195505,0.010614,0.189771,0.51643,,0.0452172,0.085583,0.718538,0.0199787,0.107088,0.193775,1.02967,0.71164,0.0227492
24-May-2016,0.00644026,0.511643,0.0636085,0.199558,0.514763,0.542388,0.00102539,0.108554,,0.0294108,0.106852,,0.794609,0.0105087,0.184089,0.00651084,0.00060139,2.35676,0.172758,,0.0201554,0.0385234,0.478701,0.0851164,1.85047,0.213281,0.0152057,0.17882,0.195468,0.0106117,0.189735,0.514763,,0.0455091,0.0851276,0.717532,0.0199,0.106908,0.193739,1.03894,0.711505,0.0228207
25-May-2016,0.00644619,0.513345,0.0636072,0.200729,0.5163,0.544146,0.00102802,0.108594,,0.029369,0.106753,,0.793915,0.0105607,0.18477,0.00646652,0.000599266,2.35818,0.173475,,0.0201711,0.0386022,0.480438,0.0854174,1.8525,0.213515,0.0152,0.17949,0.195683,0.0108094,0.189943,0.5163,,0.0453823,0.0856341,0.718321,0.0199414,0.107053,0.193952,1.04436,0.712287,0.0228129
26-May-2016,0.00644933,0.513088,0.0638693,0.198681,0.516551,0.547908,0.00102745,0.108419,,0.0293998,0.10681,,0.794312,0.0105705,0.185363,0.00648349,0.000599797,2.35588,0.174217,,0.0201326,0.0385345,0.476459,0.0858995,1.84978,0.213073,0.0152007,,0.195395,0.0109075,0.189664,0.516551,,0.0456015,0.0856574,0.717698,0.0199696,0.10725,0.193666,1.04517,0.711239,0.0228393
27-May-2016,0.00644523,0.514075,0.0635925,0.198705,0.517591,0.547047,0.0010349,0.108412,,0.02939,0.106823,,0.794408,0.0106071,0.185,0.00647247,0.000602307,2.35616,0.17411,,0.0201185,0.0385486,0.480287,0.0855863,1.85,,0.0152432,0.180571,0.195419,0.0107709,0.189687,0.517591,,0.0455331,0.0858238,0.718147,0.0199536,,0.19369,1.04238,0.711325,
31-May-2016,0.00645259,0.516224,0.063441,0.198055,0.516686,0.544137,0.00103267,0.108254,,0.0294274,0.1069,,0.795079,0.010607,0.185148,0.0064166,0.000598707,2.35877,0.173036,,0.0201252,0.0387154,0.479371,0.0853094,1.85389,0.211519,0.0152393,0.181061,0.19583,0.0108009,0.190085,0.516686,,0.0451492,0.0855428,0.719875,0.0199524,,0.194097,1.042,0.71282,0.0231759
1-Jun-2016,0.00645182,0.518251,0.0635873,0.19832,0.516791,0.544544,0.00103342,0.108183,,0.0294742,0.107085,,0.796552,0.010584,0.185015,0.00644017,0.000598792,2.35891,0.172418,,0.0201134,0.0384709,0.484461,0.0855746,1.854,0.211093,0.0152569,0.181159,0.195841,0.0107011,0.190097,0.516791,,0.0454655,0.0855551,0.720063,0.0199715,0.107301,0.194108,1.0298,0.712862,0.0229778
2-Jun-2016,0.00643963,0.515249,0.0636321,0.197056,0.517461,0.544165,0.00102618,0.108206,,0.0294521,0.107057,,0.796326,0.0105834,0.184683,0.00652699,0.000597021,2.35763,0.170995,,0.0200395,0.0382472,0.485355,0.0852958,1.85115,,0.0152452,0.181555,0.195541,0.0106633,0.189805,0.517461,,0.0456194,0.0859301,0.721216,0.0199834,0.107383,0.19381,1.02715,0.711768,
3-Jun-2016,0.00648324,0.516748,0.06454,0.198345,0.518277,0.550779,0.00103152,0.108296,,0.0294434,0.106941,,0.795446,0.0106058,0.184276,0.00654505,0.000599486,2.3622,0.171843,,0.0200417,0.0382831,0.486082,0.0856677,1.85474,,0.0153158,0.181076,0.19592,0.0106674,0.190173,0.518277,,0.0459281,0.085747,0.719045,0.0200486,0.107556,0.194186,1.02751,0.713149,
6-Jun-2016,0.00645233,0.519154,0.0650094,0.200029,,0.550842,0.00103643,0.107866,,0.0297485,0.108057,,0.803694,0.0105757,0.184851,0.00662206,,2.35036,0.172491,,0.0199229,0.038096,,0.0864795,1.84178,0.213431,0.0152316,0.183452,,0.0107641,0.188843,0.52002,,0.047312,,0.726321,0.0200272,0.106686,0.192829,1.01919,0.708163,0.023129
7-Jun-2016,0.00644204,0.524972,0.0651002,0.201426,0.520426,0.552696,0.00103863,0.107554,,0.0296806,0.107866,,0.802125,0.0105767,0.185134,0.00655881,0.000595738,2.34598,0.173373,,0.0199374,0.0381939,0.487934,0.0869747,1.83834,0.213871,0.0152861,0.184564,,0.0108397,0.188491,0.520426,,0.0475331,0.0870518,0.731722,0.0200284,0.1066,0.192469,1.03114,0.706843,0.0230512
8-Jun-2016,0.00644789,0.526462,0.0654016,0.203311,0.521857,0.556346,0.00103888,0.107494,,0.0297469,0.108063,,0.803607,0.010583,0.1846,0.00659767,0.000607188,2.34528,0.173854,,0.0199684,0.0389155,0.492772,0.0872965,1.83688,0.214545,0.0152918,0.185133,0.194033,0.0109197,0.188342,0.521857,,,0.0870598,0.733722,0.0200517,0.106461,0.192316,1.02898,0.706281,0.0230962
9-Jun-2016,0.00643721,0.527948,0.065136,0.208672,,0.555519,0.00105064,,,0.0296969,0.107879,,0.802212,0.0106151,0.183887,0.00663444,0.000611527,2.3496,0.175252,,0.0200202,0.0387011,0.503619,0.0867364,1.83935,0.214053,0.0153539,0.185498,0.194294,0.0110955,0.188595,0.524535,,0.0476474,0.0871801,0.735703,0.0201364,0.106354,0.192575,1.02308,0.707231,0.0230458
10-Jun-2016,0.00644348,0.525368,0.0647588,0.209553,0.52301,0.556314,0.00104474,,,0.029639,0.107714,,0.800912,0.0106074,0.184079,0.00661674,0.000613013,,0.174062,,0.0200742,0.0382889,0.503475,0.0863755,1.84271,0.213732,0.0154305,0.183817,0.194649,0.0109496,0.188939,0.52301,,0.0471146,0.0864588,0.735362,0.020093,0.106668,0.192926,1.02169,0.708521,0.0229897
13-Jun-2016,0.00644679,,0.064488,0.207333,0.522451,0.555206,0.00103883,0.107867,,0.0295962,0.107627,,0.800276,0.0105887,0.18333,0.00668883,0.000610627,2.3564,0.173457,,0.0201336,0.0377947,0.500137,0.0858065,1.84713,0.213343,0.0153997,0.182374,0.195115,,0.189392,0.522451,,0.0467053,0.0856275,0.735217,0.0201693,0.106712,0.193389,1.00553,0.71022,0.0229015
14-Jun-2016,0.00644682,0.526339,0.0643612,0.205976,0.525083,0.554089,0.00103821,0.107914,,0.029524,0.107358,,0.798292,0.0105905,0.184051,0.00670918,0.000606389,2.35957,0.173775,,0.0201397,0.0374668,0.500879,0.0852378,1.8496,0.213309,0.0154114,0.180121,0.195377,0.0107704,0.189646,0.525083,,0.0463676,0.0857786,0.736356,0.0202181,0.107174,0.193648,1.00731,0.711173,0.0231464
15-Jun-2016,0.00644959,0.524387,0.0644284,0.204154,0.524471,0.550666,0.00103311,0.107922,,0.0295038,0.107402,,0.798599,0.0105887,0.183517,0.00670245,0.000606507,2.35825,0.173404,,0.0201261,0.0376913,0.496582,0.0854898,1.84949,0.214454,0.0153961,0.180715,0.195365,0.0107885,0.189635,0.524471,,0.0466582,0.0855711,0.737763,0.0201259,0.107143,0.193636,1.00945,0.71113,0.0232639
16-Jun-2016,0.00642961,0.525229,0.063957,0.204428,0.526239,0.544922,0.00103607,0.107933,,0.0293359,0.106793,,0.794061,0.0105738,0.183579,0.00678733,0.000604126,2.36051,0.173494,,0.0201143,0.037408,0.502346,0.0846566,1.8482,0.213211,0.0153173,0.180048,0.195229,0.0107898,0.189502,0.526239,,,0.0853142,0.736026,0.020189,0.107238,0.193501,1.00405,0.710633,0.0231597
17-Jun-2016,0.0064369,0.523789,0.064366,0.203128,0.525289,0.550456,0.00102761,0.107593,,0.0294727,0.107282,,0.79777,0.0105538,0.183504,0.00677055,0.000605826,2.35468,0.17296,,0.0200115,0.0376008,0.499687,0.0845905,1.84363,0.213775,0.0152937,0.179863,0.194746,0.0108325,0.189034,0.525289,,0.046594,0.0850972,0.736419,0.0200906,0.106933,0.193023,1.01058,0.708877,0.0231447
20-Jun-2016,0.00643099,0.525229,0.0651244,0.205311,0.524707,0.550928,0.00102907,0.107209,,0.0295503,0.107526,,0.799555,0.0104671,0.183218,0.00674222,0.000602642,2.34488,0.173062,,0.0199178,0.0378204,0.500604,0.0854453,1.83504,0.21459,0.0152004,0.182206,0.193839,0.0109986,0.188153,0.524707,,0.0475833,0.0856673,0.734895,0.0200407,0.106039,0.192123,1.03176,0.705573,0.0230685
21-Jun-2016,0.00640382,0.526834,0.0652109,0.208396,0.52501,0.549995,0.00103704,0.107196,,0.0294688,0.107267,,0.797618,0.0104478,0.182685,0.00677217,0.000606072,2.34369,0.173834,,0.0199083,0.0378121,0.502159,0.0851079,1.83351,0.214607,0.0152057,0.181973,0.193677,0.0109854,0.187995,0.52501,,0.0477498,0.0856445,0.7352,0.0200262,,0.191963,1.03992,0.704983,0.0231006
22-Jun-2016,0.00642876,0.526811,0.0655248,0.20834,0.525635,0.550769,0.00104446,0.107256,,0.0294497,0.107103,,0.796677,0.0104517,0.183304,0.0067568,0.000609641,2.3458,,,0.0199581,0.0380999,0.503651,0.0851558,1.83637,0.215139,0.0152279,0.181303,0.19398,0.0110817,0.18829,0.525635,,0.0480443,0.0853338,0.736811,0.0200297,0.106398,0.192263,1.03646,0.706086,0.0230348
23-Jun-2016,0.0064176,0.529808,0.065971,0.207609,0.525844,0.551534,0.00104536,0.106843,,0.0295996,0.107667,,0.801007,0.0104396,0.18397,0.00672065,0.000608563,2.33854,0.174954,,0.0199206,0.0383891,0.504911,0.0861358,1.82917,0.21436,0.0151215,0.182239,0.193219,0.0109344,0.187551,0.525844,,0.0487813,0.085521,0.735994,0.0199772,0.105955,0.191509,1.04738,0.703316,0.0229198
24-Jun-2016,0.00646675,0.528372,0.0650183,0.213342,0.525318,0.552249,0.00106776,0.108276,,0.0292055,0.106428,,0.791521,0.0105165,0.184111,0.00704702,0.000621328,2.3783,0.173821,,0.0202197,0.0379021,0.513638,0.0840252,1.86027,0.215834,,0.178845,0.196504,0.0109154,0.190739,0.525318,,0.0474867,,0.732112,0.020202,0.107688,0.194765,0.980139,0.715273,0.0230957
27-Jun-2016,,0.532389,0.0645276,0.212809,0.529411,0.549449,,0.10821,,0.0291013,0.106264,,0.790283,0.0105828,0.184249,0.00702758,0.000614951,2.38134,0.174877,,0.0202824,0.0375658,0.507239,0.0840325,1.86884,,0.0153324,0.178469,0.197409,0.0110449,0.191619,0.529411,,0.046741,0.0845188,0.735637,0.0203354,0.107984,0.195662,0.949231,0.71857,0.0231349
28-Jun-2016,,0.530177,,0.211226,0.528113,,0.00105357,0.107733,,,0.106679,,0.793545,0.0105565,0.184799,0.00702253,0.000605636,2.37498,0.175156,,0.0201751,,0.504234,0.0846133,1.86385,,0.0152242,0.179028,0.196882,0.0110578,0.191106,0.528113,,0.0471263,0.0842165,0.73307,0.0203011,0.107741,0.195139,0.95601,0.716649,0.0233809
29-Jun-2016,0.00649022,0.529205,0.0653357,0.215387,0.530117,0.551459,0.00106266,0.107695,,0.029309,0.10682,,0.794488,0.0105751,0.185692,0.00699609,0.000609235,2.37415,0.176562,,0.0201535,0.0386095,0.507068,0.0853691,1.8632,,0.0152257,0.179526,0.196813,0.0111489,0.19104,0.530117,,0.0478613,0.0843528,0.730648,0.0203263,0.10784,0.195071,0.961552,0.7164,0.023524
30-Jun-2016,,0.530867,0.0656971,0.220443,0.52993,0.549524,0.00108071,0.107589,,0.0292586,0.106684,,0.793655,0.0105725,0.185875,0.00694729,0.000613786,2.3691,0.177719,,0.0201097,0.038716,0.507562,0.0853318,1.85924,,0.0152231,0.179604,0.196395,0.0111394,0.190634,0.52993,,0.0483837,0.0842885,0.732455,0.0203119,0.107463,0.194657,0.964225,0.714876,0.0233749
1-Jul-2016,,0.534399,,0.223218,0.532525,,0.00108313,0.107591,,0.0294371,0.107242,,0.797658,0.0106219,0.186356,0.00696163,0.00062151,2.37399,0.179402,,0.0201706,0.0391257,0.510616,0.0857927,1.86307,,0.0152393,0.181135,0.1968,0.0111901,0.191027,0.532525,,0.0491332,0.0845692,0.735248,,0.107709,0.195058,0.951889,0.716352,
5-Jul-2016,0.00649087,0.538142,0.0657196,0.220453,0.531359,0.552861,0.00108591,0.107352,,,0.107251,,0.797942,0.0106212,0.185035,0.00700695,0.000623552,,0.178953,,0.0201676,0.038174,0.515591,0.0856186,1.8619,0.217864,0.0152862,0.179141,0.196676,0.0111394,0.190907,0.531359,,0.0484873,0.0850147,0.736978,0.0203809,0.107907,0.194935,0.942124,0.7159,0.0233086
6-Jul-2016,0.00648955,0.533865,0.0656204,0.218234,,0.552055,0.00108568,0.107331,,,0.106798,,0.794696,,0.184325,0.00711543,0.000622677,,,,,0.038156,0.50924,0.0849782,1.86722,0.218886,,0.178483,0.197238,0.0111085,0.191453,,,0.048255,0.0841712,0.734172,0.0203794,0.108033,0.195493,0.931967,0.717947,0.0234508
7-Jul-2016,0.00649533,0.539851,0.0660369,0.215968,0.531619,0.552828,0.00108018,0.107375,,0.0293972,0.106881,,0.795314,0.0106344,0.185093,0.00711037,0.000615708,,,,0.0201899,0.0380575,0.512575,0.0848043,1.86682,0.218706,0.0153047,0.179287,0.197196,0.0112067,0.191411,0.531619,,0.0489506,0.0838983,0.734765,0.0203959,,0.195451,0.935355,0.717792,0.0235751
8-Jul-2016,0.0064909,0.53771,0.0661366,0.215115,0.532159,0.549297,0.00108137,0.107371,,0.0294049,0.106828,,0.794932,0.010645,0.184981,0.00711691,0.000620868,,0.177637,,0.0202226,0.0386092,0.522128,0.0846302,1.86761,0.219132,0.0152656,0.17952,0.197279,0.0111768,0.191492,0.532159,,0.0485289,0.0838036,0.732751,0.0203912,0.107941,0.195533,0.932304,0.718096,0.0236933
11-Jul-2016,0.0065044,0.543962,0.066637,0.218319,0.534757,0.5482,0.00108786,0.107596,,0.0294228,0.10691,,0.79511,0.0107178,0.185326,0.00714478,0.000620792,2.38443,0.18056,,0.0202558,0.0389834,0.524317,0.0845311,1.87158,,0.0152802,0.179636,0.197698,0.0112086,0.191899,0.534757,,0.0498074,0.0837247,0.731844,0.0204939,0.108255,0.195949,0.934141,0.719622,
12-Jul-2016,0.00649904,0.54514,0.0668853,0.217539,0.532166,0.551955,0.0010921,0.107409,,,0.107138,,0.796876,0.0106993,0.185448,0.00697499,0.000625914,2.37889,,,0.0202221,0.0392569,0.520642,0.0852284,1.86846,,0.0152328,0.180477,0.197369,,0.19158,0.532166,,0.0501912,0.0843072,0.731667,0.0204423,0.107687,0.195623,0.945518,0.718424,
13-Jul-2016,0.00649964,0.546148,0.0668856,0.219407,0.533037,0.554128,0.00109213,0.107371,,0.0294256,0.106945,,0.795442,0.0106901,0.185592,0.00688808,0.0006251,,0.180215,,0.0202181,0.0390583,0.521865,0.0853979,1.86847,0.219166,0.0151586,0.180468,0.19737,0.0112512,0.191581,0.533037,,0.0501824,0.0838686,0.72959,0.0204099,0.107642,0.195623,0.955292,0.718427,0.0237167
14-Jul-2016,0.00650353,0.547074,0.0670635,0.218545,0.533586,0.556557,0.00109206,0.107477,,0.0296593,0.107822,,0.801958,0.0107421,0.186603,0.00690153,0.000627384,2.38327,0.181537,,0.0202317,0.0392653,0.52357,0.0860038,1.86943,,0.0152132,0.181143,0.197471,0.0113058,0.191678,0.533586,,0.0503729,0.0846756,0.733538,0.0204552,0.107528,0.195723,0.950246,0.718794,
15-Jul-2016,,0.547089,0.0667899,0.222071,0.534058,0.552909,0.00110213,0.10735,,0.0295421,0.107337,,0.798323,,0.186629,0.00679035,0.000628306,2.37865,0.18123,,,0.0387952,0.513013,0.085673,1.8658,0.218987,0.0152317,0.181171,0.197088,0.0113567,0.191307,0.534058,,0.0499899,0.0844527,0.732863,0.0205083,0.107361,0.195344,0.959307,0.7174,0.0237944
18-Jul-2016,0.00650838,0.547223,,0.22053,0.53379,0.554552,0.00110675,0.107486,,0.0294539,0.106988,,0.795849,0.0107305,0.186536,,0.000635676,2.38223,0.18098,,0.0203,0.038946,0.510501,0.0850024,1.87264,0.219856,0.01536,0.180671,0.19781,0.0114082,0.192008,0.53379,,0.0503635,,0.731812,,0.107699,0.19606,0.952816,0.72003,
19-Jul-2016,0.00650264,0.542437,,0.220812,0.533282,0.55297,0.00110698,0.107659,,0.0294211,0.106875,,0.795032,0.0107298,0.186842,0.00680325,0.000634044,2.38367,0.180726,,0.0203136,0.0387932,0.506198,0.0850406,1.87377,0.218853,0.0154087,0.182018,0.19793,0.0114379,0.192124,0.533282,,0.0502845,0.0841634,0.7327,,0.108202,0.196178,0.948707,0.720464,0.0241071
20-Jul-2016,0.00651263,0.541388,0.0670509,0.220081,0.53262,0.553492,0.00110778,0.107984,,0.0294209,0.10686,,0.794868,0.0107449,0.187031,0.00680836,0.000634007,2.38596,0.179541,,0.0203644,0.0388606,0.508764,0.0849652,1.87712,0.21825,0.0154076,0.181391,0.198284,0.0113808,0.192468,0.53262,,0.0505602,0.0836031,0.731779,0.0205962,0.108186,0.196529,0.95055,0.721754,0.0244878
21-Jul-2016,0.00652034,0.540134,0.067165,0.221937,0.531439,0.552523,0.00110745,0.108112,,0.0294101,0.106823,,0.794654,0.010735,0.186996,0.00672912,0.000632389,2.38489,0.178109,,0.020349,0.0387819,0.503269,0.084953,1.87628,,0.0153287,0.181789,0.198195,0.0113188,0.192381,0.531439,,0.0505344,0.083973,0.731153,0.0205899,0.108018,0.196441,0.951204,0.721429,
22-Jul-2016,0.00651751,0.539606,0.067126,0.221549,0.532368,0.54772,0.00111028,0.108243,,0.0294186,0.106866,,0.794974,0.0107512,0.188014,0.0068183,0.000633034,2.38607,0.177299,,0.0203435,0.0387871,0.50395,0.0847096,1.8772,0.217405,0.0153041,0.182712,0.198293,0.0111685,0.192476,0.532368,,0.0506583,0.0838154,0.731885,0.020659,0.108332,0.196538,0.946044,0.721785,0.024165
25-Jul-2016,0.00651486,0.540657,0.0670313,0.219898,0.530844,0.546178,0.00110993,0.108148,,0.0293614,0.10663,,0.793252,0.0107419,0.187811,0.00678681,0.000636405,2.38665,0.176974,,0.020355,0.0385096,0.503746,0.0842975,1.8786,0.216263,0.0153372,0.181958,0.19844,0.0111266,0.192619,0.530844,,0.0505531,0.0833549,0.733171,0.0206301,0.108093,0.196683,0.948478,0.72232,0.0243369
